YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,BRWR_LN_CD,RPT_CD,LN_ACCT_CD,LN_AMT
201907,523121,3,01,8273403,0,1,31,690,1300000
202002,1232803,3,01,1203915,0,1,31,650,6000
201811,1786001,3,12,1597728,0,1,31,390,1800
202004,1800055,1,12,9227466,0,1,31,690,17000
201904,1710045,3,01,2267081,0,1,31,690,72000
201811,41472,1,01,7022985,0,1,31,130,3500
201807,1767317,3,12,561895,0,1,31,640,240000
201808,1295279,1,12,10047753,0,1,31,640,14000
201812,1414339,1,01,6686754,0,1,31,690,1000000
201908,1118956,1,01,5269877,0,1,31,610,2200
202002,1187674,1,01,8236725,0,1,31,130,260000
201902,934212,1,21,6632803,0,1,32,713,82000
202006,1894443,3,08,3581425,0,1,31,690,30000000
201904,1736426,1,01,4161613,0,1,31,130,7200
201903,1918550,3,12,774934,0,1,31,690,27000
201810,1350001,1,01,6207552,0,1,31,190,1000000
202005,214754,1,01,5435862,0,1,31,190,30000
201901,562949,3,01,9179326,0,1,31,190,500000
201904,1061397,1,01,9041468,0,1,31,690,72000
201908,1710045,3,01,2267081,0,1,31,190,68000
201909,1755463,1,01,9230026,0,1,31,105,180000
202005,1889746,1,01,2185851,0,1,31,690,2600
201809,1294229,1,12,1189439,0,1,31,640,18000
201807,1767317,3,17,6923428,0,1,31,610,12000
202004,1755463,1,01,2659944,0,1,31,130,830000
201911,184337,1,01,5829384,0,1,31,105,90000
201903,702594,1,21,7709147,0,1,31,690,6300
201911,1957691,3,01,9870489,0,1,31,409,4000
201907,1587246,1,01,1965644,0,1,31,190,88000
202005,1796281,1,01,4459401,0,1,31,409,1000
201907,682386,3,01,4343542,0,1,31,650,1000
201903,139859,3,17,6985461,0,1,31,142,11000
202005,1647005,1,12,4450172,0,1,31,302,27000
202004,688409,1,21,9942691,0,1,31,120,1400
201807,1816908,1,01,556214,0,1,31,190,26000
201910,1092071,3,17,7340767,0,1,31,190,13000
201905,1611369,1,01,6417654,0,1,31,107,340000
202002,1736426,1,01,4161613,0,1,31,190,4800
201908,1943599,1,01,3017732,0,1,31,690,6600
202001,1912559,1,01,2593767,0,1,31,610,280000
202002,225231,3,01,4846210,0,1,31,105,110000
201912,562949,3,01,98700,0,1,31,690,140000
201907,1118956,1,01,5269877,0,1,31,105,3300
201810,1355225,1,03,4104603,0,1,31,690,20000
201906,382326,1,01,6192489,0,1,31,130,16000
201908,1957691,3,10,4804017,0,1,31,231,2000000
202002,1005270,1,01,4075809,0,1,31,190,22000
201904,1816908,1,12,2684694,0,1,31,690,24000
201911,1681573,1,12,1950668,0,1,31,690,27000
201901,1035876,1,01,7597147,0,1,31,130,150000
201909,1786001,3,01,1317267,0,1,31,330,180000
202003,18917,1,12,6518856,0,1,31,302,4500
202006,225231,3,01,4846210,0,1,31,105,83000
201908,1049432,1,21,7075550,0,1,31,610,47000
202002,1622212,1,01,72275,0,1,31,190,120000
202005,1133564,1,01,383009,0,1,31,130,140000
202006,562949,3,01,98700,0,1,31,105,85000
201904,1355225,1,05,5378026,0,1,31,136,9100
202005,1461154,1,01,2912709,0,1,32,717,1000000
201909,1710045,3,17,9478089,0,1,31,690,4800
201907,1537081,1,17,1917103,0,1,31,190,54000
201905,483277,1,12,2038328,0,1,31,690,1600
202004,1164151,3,12,4012675,0,1,31,690,4800
201808,1269321,1,01,3471746,0,1,31,130,240000
201808,569306,1,12,3899673,0,1,31,690,18000
201807,1164151,3,05,5182115,0,1,31,690,50000
201909,1118956,1,01,5269877,0,1,31,130,34000
201901,1361299,1,12,2354863,0,1,31,307,3300
202004,1294229,1,01,7999952,0,1,31,190,79000
201912,1030798,1,01,9295168,0,1,31,690,8000
201809,968019,1,01,3102519,0,1,31,610,33000
201904,1187674,1,01,8236725,0,1,31,690,260000
202003,1861868,1,01,5706985,0,1,31,105,8400
201909,1461154,3,01,2912709,0,1,32,600,1800000
201908,1204091,1,01,8236412,0,1,31,105,15000
201903,1294229,1,01,793268,0,1,31,610,2700
201810,1786001,3,12,7843233,0,1,31,640,310000
201807,366162,1,12,533829,0,1,31,690,6400
201910,1311510,3,01,418597,0,1,31,650,8100
202006,318874,1,01,3134388,0,1,31,105,18000
201910,1232803,3,01,1203915,0,1,31,409,3600
202001,1475660,1,12,6701827,0,1,31,690,47000
201904,1894443,3,01,5120761,0,1,31,190,12000000
201908,1103380,1,12,8505111,0,1,31,650,18000
201905,1957691,3,01,9870489,0,1,31,490,4000
201806,1155849,1,12,1066543,0,1,31,690,1000
202006,1603757,3,01,3305716,0,1,31,190,40000
201903,1106537,1,12,7847696,0,1,31,401,1100
201902,27166,1,01,1178787,0,1,31,650,1000
201907,177425,1,12,8272134,0,1,31,690,1000
201910,1786001,3,01,1317267,0,1,32,600,230000
202001,1767206,3,12,9964200,0,1,31,390,1500000
202005,521858,3,03,5526328,0,1,31,190,440000
201901,1767317,3,12,561895,0,1,31,301,240000
201809,1767317,3,12,561895,0,1,31,301,240000
202002,18917,1,12,6518856,0,1,31,390,4500
201901,1472505,3,01,8050488,0,1,31,130,110000
201902,569306,1,12,3899673,0,1,31,650,18000
201904,1049432,1,01,4403412,0,1,31,690,2200
201902,196429,3,17,9429521,0,1,31,136,40000
201810,1164151,3,05,6488484,0,1,31,409,1200
201912,1248250,1,01,5995868,0,1,31,130,15000
201812,1957691,3,10,259008,0,1,31,620,6100000
202001,1475660,1,03,1835998,0,1,31,690,1000000
202002,1156995,1,12,451180,0,1,31,640,3600
201906,1587246,1,01,1965644,0,1,31,190,88000
202005,1295279,1,12,10047753,0,1,31,390,14000
201901,1311510,3,12,6066399,0,1,31,307,610000
201807,488162,3,01,559570,0,1,31,690,18000
202005,1515854,3,01,6347010,0,1,31,105,45000
201912,1188470,1,01,7692295,0,1,31,690,76000
201904,509412,3,12,7411919,0,1,31,640,510000
201911,1831438,3,17,1761141,0,1,31,142,12000
202004,1736116,1,01,1948056,0,1,31,190,35000
201902,934212,1,21,6632803,0,1,31,690,41000
201905,1883369,3,01,1055336,0,1,31,690,1000
201807,1092071,3,12,7480935,0,1,31,307,17000
201905,1473488,1,12,5863772,0,1,31,640,9600
201904,1889746,1,01,2185851,0,1,31,490,1300
201907,523121,3,17,8780187,0,1,31,136,11000
201901,186139,3,01,8023745,0,1,31,610,130000
202005,1202472,3,01,840637,0,1,31,130,16000
201907,139859,3,01,7082268,0,1,31,105,480000
201911,523121,3,01,8273403,0,1,32,600,120000
201910,684744,3,01,1734438,0,1,31,650,8400
201901,1150998,1,01,2965936,0,1,31,490,3600
201806,523121,3,01,7438899,0,1,31,130,56000
202003,1031857,1,01,6845432,0,1,32,600,77000
201905,1890736,1,01,8772027,0,1,31,190,20000
201906,412931,1,01,6791044,0,1,31,130,77000
201806,27166,1,12,4119584,0,1,31,390,200000
201910,27166,1,01,1178787,0,1,31,490,1000
201807,561491,3,01,1662870,0,1,31,190,480000
201905,1767206,3,01,10009030,0,1,31,690,330000
202001,145522,1,01,6932498,0,1,31,105,5600
201807,488162,3,01,559570,0,1,31,190,18000
201904,1515854,3,12,8925401,0,1,31,640,45000
201812,1669274,3,01,9000554,0,1,31,650,2200
202005,1475660,1,03,1835998,0,1,31,610,1000000
201907,1912903,1,03,1271071,0,1,32,600,1000000
202002,1035876,1,01,7597147,0,1,31,610,150000
201810,1767206,3,12,9964200,0,1,31,390,1600000
201809,1918550,3,12,5959351,0,1,31,190,90000
201903,1800055,1,01,9296307,0,1,31,190,26000
201810,831130,1,12,668010,0,1,31,190,3600
201812,959742,1,01,9447729,0,1,31,490,1000
201912,139859,3,01,7082268,0,1,31,490,1100
201909,1796281,1,01,4459401,0,1,31,190,80000
201903,1232803,3,12,3029185,0,1,31,390,250000
201812,1894443,3,01,188539,0,1,31,690,7000000
202001,523121,3,01,5319734,0,1,31,610,1200000
202001,1044997,1,01,4812205,0,1,31,690,280000
202003,1770235,1,01,925443,0,1,31,490,2200
201904,1767206,3,01,10009030,0,1,31,690,330000
201812,1031857,1,01,6845432,0,1,32,600,77000
201807,1588275,1,12,9386260,0,1,31,690,2400
201806,1311510,3,17,6331202,0,1,31,610,28000
201811,357053,1,12,5469227,0,1,31,390,2700
201806,523121,3,12,8797719,0,1,31,690,450000
201908,1656281,3,12,1579337,0,1,31,690,70000
201912,1063102,1,21,9163675,0,1,31,690,59000
201904,1957691,3,10,229524,0,1,31,620,1700000
201906,1447738,3,12,1084181,0,1,31,390,1000
202004,875598,3,01,7455130,0,1,31,490,24000
201904,1562202,3,12,7189672,0,1,31,640,100000
201905,1295279,1,01,1471178,0,1,31,105,14000
202003,1943599,1,01,3017732,0,1,31,130,4400
201901,1562202,3,01,2781837,0,1,31,409,6000
201811,1031857,1,01,6845432,0,1,32,600,77000
201907,1564541,1,01,6013423,0,1,31,105,13000
201906,1883369,3,01,1055336,0,1,31,650,1000
201908,1736426,1,12,7734145,0,1,31,640,8000
202005,1693150,1,01,1281611,0,1,31,610,14000
201906,1767206,3,17,8502036,0,1,31,132,110000
201908,1153937,1,12,2125529,0,1,31,407,6400
201904,1150998,1,12,773686,0,1,31,690,12000
202005,1475660,1,03,1835998,0,1,31,104,1000000
201903,1710045,3,12,2576301,0,1,31,302,18000
201808,145522,1,01,6932498,0,1,31,190,8000
201911,1885781,1,01,7265139,0,1,32,713,14000
201909,735882,1,12,3531639,0,1,31,690,8000
201901,1035876,1,01,7597147,0,1,31,107,150000
202005,1089470,3,01,6638779,0,1,31,690,33000
201903,1918550,3,01,535225,0,1,31,690,90000
201806,1294229,1,01,793268,0,1,31,610,7200
201806,1943599,1,01,3017732,0,1,31,690,9900
201911,1103380,1,12,8505111,0,1,31,407,18000
201909,225231,3,12,3827258,0,1,31,610,61000
201906,1669274,3,01,5647392,0,1,31,690,8900000
202005,1475660,1,03,1835998,0,1,32,713,1000000
201904,1693514,1,01,57854,0,1,31,190,1000000
201910,523121,3,17,8780187,0,1,31,690,6000
201808,1661704,1,01,5216463,0,1,31,610,19000
201910,1531485,1,12,1796710,0,1,31,302,17000
202005,289925,1,01,5785575,0,1,31,190,39000
201905,1894443,3,03,1735697,0,1,31,114,12000000
202002,1767206,3,17,2966034,0,1,31,190,2200
201911,1838059,3,12,4916249,0,1,31,690,25000
201912,1531485,1,01,7516289,0,1,31,105,17000
201906,1531485,1,12,1796710,0,1,31,690,17000
201904,145522,1,12,6727908,0,1,31,390,8000
201904,1135132,1,12,8465695,0,1,31,690,18000
201806,1681573,1,12,1950668,0,1,31,690,15000
202005,1957691,3,10,5526086,0,1,31,290,1200000
201904,660017,1,12,9810204,0,1,31,640,24000
201907,1232803,3,12,2591726,0,1,31,690,590000
202004,433575,1,12,4801698,0,1,31,401,2400
202006,879694,3,12,5256875,0,1,31,104,29000
201812,27166,1,01,1178787,0,1,31,650,1000
201905,1063102,1,21,9163675,0,1,31,610,35000
201810,1957691,3,10,6016068,0,1,31,290,800000
201909,1515854,3,12,8925401,0,1,31,390,45000
201812,1800444,1,01,5648280,0,1,31,409,11000
202004,509412,3,12,10022764,0,1,31,390,140000
201905,1515854,3,12,3202980,0,1,31,640,43000
201810,1831438,3,05,9854092,0,1,31,650,11000
201811,561491,3,01,1662870,0,1,31,105,420000
201905,1846014,3,01,7148356,0,1,31,690,1600
201812,1831438,3,05,9854092,0,1,31,490,6000
202004,1475660,1,03,1835998,0,1,32,600,1000000
201909,27166,1,01,1178787,0,1,31,610,200000
201910,1515854,3,12,3202980,0,1,31,390,43000
201907,139859,3,01,7082268,0,1,31,190,480000
201908,678955,3,12,838136,0,1,31,330,99000
201808,1362091,1,01,8199264,0,1,32,713,11000
201909,1103380,1,12,8505111,0,1,31,690,18000
201906,1423894,1,17,5185828,0,1,31,690,22000
201912,139859,3,03,9882915,0,1,31,190,550000
201808,488162,3,01,2210181,0,1,32,500,2700
201906,1587246,1,01,1965644,0,1,31,105,88000
201902,1858172,1,03,3239556,0,1,31,120,12000
201911,1475660,1,01,7103481,0,1,31,190,47000
201901,934212,1,21,6632803,0,1,31,106,41000
202003,1248250,1,12,1482482,0,1,31,390,18000
201806,520646,1,12,161305,0,1,31,490,12000
202002,1767206,3,12,582647,0,1,31,390,9100000
201812,1767206,3,01,10009030,0,1,31,105,330000
202006,1136943,1,01,740928,0,1,31,130,450000
202003,225231,3,01,4846210,0,1,31,650,14000
202005,1030798,1,01,9295168,0,1,31,690,8000
201811,1767317,3,12,561895,0,1,31,330,240000
201902,744348,1,01,20021,0,1,31,610,91000
201811,1767317,3,01,1217926,0,1,31,190,600000
201909,1515854,3,01,6347010,0,1,31,190,45000
202004,1123843,1,12,9365794,0,1,31,307,1000
201811,678955,3,12,838136,0,1,31,330,99000
202003,1735468,1,12,1876286,0,1,31,610,9000
201907,1786001,3,01,1317267,0,1,31,490,4500
201908,1030798,1,01,9295168,0,1,31,130,8000
202002,1202472,3,12,2050566,0,1,31,302,26000
202005,1362091,1,01,8199264,0,1,32,713,11000
201807,523121,3,21,6090140,0,1,32,717,120000
202002,1475660,1,03,1835998,0,1,32,713,1000000
201908,579293,3,12,7525614,0,1,31,307,18000
201810,149912,1,01,5684039,0,1,31,130,32000
202003,1011062,1,12,2216822,0,1,31,390,21000
201812,1925423,1,12,8382966,0,1,31,610,7200
201910,1918550,3,12,774934,0,1,31,302,27000
201810,196429,3,01,9495850,0,1,31,130,340000
201809,1115842,1,01,3306034,0,1,31,130,24000
202006,382326,1,01,6192489,0,1,32,600,18000
201905,1193489,1,05,1375533,0,1,31,650,2400
201904,1786001,3,01,1317267,0,1,32,500,180000
202002,1089470,3,16,1190500,0,1,31,690,48000
201902,702594,1,12,1584317,0,1,31,390,7000
202004,1475660,1,12,6701827,0,1,31,640,46000
201910,1282652,3,01,8552691,0,1,31,610,6500000
201806,1562202,3,17,3392885,0,1,31,190,3600
201903,247649,3,12,1252471,0,1,31,330,300000
201910,1943599,1,12,1276135,0,1,31,640,5500
202006,184337,1,01,5829384,0,1,31,610,90000
201906,1208619,1,12,3903322,0,1,31,390,11000
202005,1282652,3,01,8552691,0,1,31,351,2300000
201912,1355225,1,05,5378026,0,1,31,190,2600
201811,509412,3,12,7411919,0,1,31,640,280000
201908,1136943,1,01,740928,0,1,31,130,590000
202005,1063102,1,01,8762940,0,1,31,130,65000
201911,1661704,1,01,5216463,0,1,31,690,1200
201909,214754,1,01,5435862,0,1,32,600,70000
201812,1350001,1,12,257292,0,1,31,640,48000
201901,1894443,3,12,7549394,0,1,31,390,30000000
201908,1790001,1,01,1958402,0,1,31,690,5600
201906,1322115,3,12,2309115,0,1,31,690,35000
201807,959742,1,12,5359103,0,1,31,690,8100
201904,562949,3,01,9179326,0,1,31,130,360000
201909,225231,3,01,4846210,0,1,31,650,15000
201810,18917,1,12,6518856,0,1,31,302,7200
201905,600506,1,12,7586318,0,1,31,307,32000
202001,1537081,1,17,1917103,0,1,31,610,45000
201912,1767782,1,12,652262,0,1,31,302,23000
201810,191188,1,01,1559371,0,1,31,690,40000
201912,1796281,1,01,4459401,0,1,31,610,80000
201809,831130,1,12,668010,0,1,31,610,3600
201807,214754,1,05,7352975,0,1,31,136,21000
201912,1187674,1,01,8236725,0,1,31,690,260000
201905,27166,1,01,1178787,0,1,31,130,200000
201907,523121,3,01,8273403,0,1,31,105,1300000
201901,879694,3,12,5256875,0,1,31,690,29000
201809,1881764,3,12,9653112,0,1,31,650,10000
202004,1735468,1,12,1876286,0,1,31,610,9000
201909,1118956,1,12,4387345,0,1,31,302,33000
201906,1277348,1,01,1972877,0,1,31,690,27000
201912,1425114,3,01,3668272,0,1,31,107,420000
202001,145522,1,01,6932498,0,1,31,190,5600
201904,1232803,3,17,5505120,0,1,31,136,82000
201902,443249,1,01,5215354,0,1,31,130,1600
201812,223028,1,01,8173962,0,1,31,409,1000
202002,196429,3,17,9429521,0,1,31,190,25000
201912,1603757,3,12,6740567,0,1,31,302,21000
202002,1767206,3,01,7404454,0,1,31,610,2200000
201809,1282652,3,01,7117085,0,1,32,500,4000000
202005,1103380,1,12,8505111,0,1,31,407,18000
201901,620024,1,05,108385,0,1,31,690,2400
201903,131772,1,01,1143841,0,1,31,490,1000
201908,1894443,3,01,5120761,0,1,31,610,13000000
201904,294445,1,21,5904905,0,1,31,690,7200
201905,1957691,3,10,5526086,0,1,31,231,1200000
201907,1767206,3,01,10009030,0,1,31,105,330000
201908,1736116,1,01,1948056,0,1,31,190,24000
201810,1943599,1,01,3017732,0,1,31,105,8800
201808,433575,1,12,4801698,0,1,31,650,310000
201807,1277348,1,01,1972877,0,1,31,190,36000
201809,1558648,1,12,8600690,0,1,31,690,50000
201812,139859,3,03,9882915,0,1,31,106,550000
201903,488162,3,12,3567652,0,1,31,690,18000
201902,1202472,3,05,592686,0,1,31,650,34000
201807,1216286,1,01,2645028,0,1,31,107,23000
201812,1755463,1,01,2659944,0,1,31,130,830000
202005,1831438,3,01,1352169,0,1,31,650,1200
201812,1321668,3,12,9602953,0,1,31,390,60000
202004,1374840,1,12,1623238,0,1,31,307,4800
201909,1515854,3,01,1264989,0,1,31,690,4500
201905,678955,3,12,838136,0,1,31,390,99000
202005,1507895,3,12,5281813,0,1,31,640,27000
201806,1414339,1,01,6686754,0,1,31,690,1000000
201807,1903328,1,01,6614750,0,1,31,105,24000
201905,1790001,1,01,1958402,0,1,31,690,6400
202003,1647005,1,01,2590211,0,1,31,129,27000
201909,1767317,3,12,561895,0,1,31,690,240000
202006,561491,3,12,2672881,0,1,31,307,24000
201812,225231,3,05,7682143,0,1,31,690,1100
201906,1957691,3,10,5623375,0,1,31,231,480000
202004,1291431,1,16,300577,0,1,31,690,71000
202006,1475660,1,03,1835998,0,1,31,690,1000000
201908,1767317,3,12,561895,0,1,31,390,240000
201909,18917,1,12,6518856,0,1,31,690,4500
201907,1133564,1,01,383009,0,1,31,130,140000
201902,1562202,3,12,7189672,0,1,31,690,100000
202005,1918550,3,12,13920,0,1,31,301,90000
201808,1831438,3,01,1352169,0,1,31,105,360000
201909,1030798,1,01,9295168,0,1,31,190,8000
202005,1838059,3,12,4916249,0,1,31,390,27000
201907,520646,1,12,161305,0,1,31,407,12000
201906,523121,3,01,9023067,0,1,31,190,210000
201807,980300,1,12,3821523,0,1,31,690,83000
201907,1537081,1,12,9003596,0,1,31,390,13000
201904,1269321,1,01,3471746,0,1,31,690,240000
202004,1362091,1,01,8199264,0,1,31,105,2200
201908,1796281,1,12,9937200,0,1,31,690,12000
201909,1846014,3,01,7148356,0,1,31,690,1000
201811,1562202,3,12,8994323,0,1,31,390,18000
201909,523121,3,01,5319734,0,1,31,130,1200000
202006,1957691,3,10,5526086,0,1,31,620,1200000
202005,1473488,1,12,5863772,0,1,31,307,12000
202004,1119319,1,01,6150601,0,1,31,105,920000
202002,433575,1,12,4801698,0,1,31,650,310000
202005,1735468,1,12,1876286,0,1,31,610,9000
202003,1767782,1,01,3046512,0,1,31,190,28000
201809,919205,1,01,8324569,0,1,31,105,170000
201806,1213194,1,01,5794737,0,1,31,690,6400
202003,1881764,3,12,9653112,0,1,31,490,10000
201904,1120205,3,01,8474917,0,1,31,130,210000
201906,311430,1,21,4394755,0,1,31,690,11000
201906,561491,3,01,1662870,0,1,31,650,4800
202004,1113249,1,01,3572651,0,1,31,130,120000
201912,1150998,1,12,773686,0,1,31,307,9600
202003,382326,1,01,6192489,0,1,32,600,18000
201909,1361299,1,12,2354863,0,1,31,390,3300
201807,225231,3,16,9839418,0,1,31,610,7700
202006,579293,3,12,7525614,0,1,31,307,18000
201910,1890736,1,12,3310305,0,1,31,690,20000
201904,247649,3,12,1252471,0,1,31,390,300000
201905,279645,1,03,1895219,0,1,31,190,150000
201912,448430,1,01,9938442,0,1,31,610,150000
201809,139859,3,03,9882915,0,1,32,600,550000
202005,1155849,1,01,2486388,0,1,31,130,24000
201903,1355225,1,05,5378026,0,1,31,690,10000
202003,1647005,1,12,4450172,0,1,31,690,27000
202005,1905711,3,01,4107514,0,1,31,690,1100
201807,1669274,3,01,9000554,0,1,31,190,6100000
201806,443249,1,21,9061580,0,1,31,190,1600
201908,1883369,3,01,1055336,0,1,31,690,1000
201810,1767317,3,01,1217926,0,1,31,610,630000
201912,1035876,1,01,7597147,0,1,31,130,150000
201812,509412,3,01,7391650,0,1,31,105,970000
202001,1295279,1,01,1471178,0,1,31,130,14000
201912,1204091,1,01,8236412,0,1,31,610,14000
202003,579293,3,12,7525614,0,1,31,390,18000
201806,1119319,1,01,6150601,0,1,31,105,240000
201908,1271335,1,12,9755150,0,1,31,307,5600
201908,1885781,1,01,7265139,0,1,31,130,8000
201811,968019,1,01,3102519,0,1,31,130,33000
202006,1103380,1,12,8505111,0,1,31,407,18000
202003,1767317,3,01,1217926,0,1,31,690,800000
201807,702594,1,12,1584317,0,1,31,302,7000
202003,1475660,1,03,1835998,0,1,31,610,550000
202001,1265468,3,12,7063466,0,1,31,307,12000
201905,1603757,3,17,2249932,0,1,31,142,10000
201903,1755463,1,01,2659944,0,1,31,190,830000
201812,1767317,3,01,1217926,0,1,31,190,610000
201810,1800444,1,01,5648280,0,1,31,490,13000
201812,1321668,3,05,7111557,0,1,31,190,7700
202004,523121,3,12,8769690,0,1,31,640,2400
201908,1918550,3,12,774934,0,1,31,302,27000
202001,1676114,1,01,7610749,0,1,32,713,24000
201812,1282652,3,01,8552691,0,1,31,640,26000000
202004,1770235,1,01,925443,0,1,32,600,99000
201809,1831438,3,05,9854092,0,1,31,650,3600
201808,1767317,3,17,6923428,0,1,31,610,12000
201906,509412,3,12,7411919,0,1,31,390,820000
201811,433575,1,12,4801698,0,1,31,690,310000
202002,1362091,1,01,8199264,0,1,31,190,2200
201812,1294229,1,01,793268,0,1,31,610,4500
202004,1475660,1,03,1835998,0,1,31,690,550000
201901,296279,1,15,562598,0,1,31,690,24000
201807,1467759,1,12,9910610,0,1,31,690,25000
201810,105866,1,12,8174429,0,1,31,490,5200
202003,1957691,3,10,259008,0,1,31,690,3700000
201912,1957691,3,10,229524,0,1,31,620,1700000
201906,1676114,1,01,1160952,0,1,31,130,16000
202001,1894443,3,08,3581425,0,1,31,190,26000000
202004,18917,1,01,1033688,0,1,31,130,5400
201810,1912559,1,01,2593767,0,1,31,610,300000
202001,1282652,3,01,8552691,0,1,31,351,130000
202001,1035876,1,01,7597147,0,1,31,690,150000
201810,1537081,1,01,6716405,0,1,31,105,17000
201907,696589,1,01,9379775,0,1,31,610,18000
201909,1603757,3,12,6740567,0,1,31,302,21000
201901,1681573,1,12,1950668,0,1,31,390,15000
201811,1588275,1,12,9386260,0,1,31,407,2400
201904,1282652,3,01,8552691,0,1,31,690,18000000
201806,1204091,1,01,8236412,0,1,31,610,16000
201807,830379,1,12,1182489,0,1,31,690,23000
